date,plot,flow_gallons,nitrate_mg_ml,ammonia_mg_l,sample_y_n,flow_l,approx_nitrate_mg_l,approx_ammonia_mg_l,nitrate_loss_mg,ammonia_loss_mg,total_n_loss_mg,year,treatment,cumulative_flow_l,cumulative_n_loss_mg
2024-07-01,09,0,NA,NA,NA,0,1.11071156430568,0.01623899498363906,0,0,0,2024,Sorghum + Rye,1597.44302,670.8527216409994
2024-07-01,10,2,NA,NA,NA,7.57082,5.605724488470547,0.0207630700840918,42.43993107180259,0.1571934662540439,42.59712453805663,2024,Corn,32944.42323,334707.692777026
2024-07-01,11,730,NA,NA,NA,2763.3493000000003,11.25968767259664,0.04416568862477375,31114.450048288556,122.04522474528652,31236.49527303384,2024,Soy,436696.25383,4921293.133209878
2024-07-01,12,153,NA,NA,NA,579.16773,1.1600632934384931,0.02250806859023383,671.871224317096,13.035946992090029,684.907171309186,2024,Sorghum + Rye,389034.15652,131423.76957533235
2024-07-01,13,8,NA,NA,NA,30.28328,8.283072764050173,0.0219629171987475,250.83861177410537,0.6651091711464862,251.50372094525187,2024,Sorghum + Rye,26066.33326,41179.84545839454
2024-07-01,14,590,NA,NA,NA,2233.3919,4.459873639661527,0.01554813263787426,9960.645661843577,34.72507349355401,9995.37073533713,2024,Soy,595233.01004,2815085.843848792
2024-07-01,15,603,NA,NA,NA,2282.60223,7.013338549978516,0.029826889269598,16008.662213925929,68.08292396074746,16076.745137886677,2024,Sorghum,246206.85181000002,1397522.8879240546
2024-07-02,01,496,NA,NA,NA,1877.56336,6.194332923540742,0.00444893823559554,11630.25253688178,8.353163422057234,11638.605700303839,2024,Soy,249746.21016000002,2152694.4417402446
2024-07-02,02,162,NA,NA,NA,613.2364200000001,5.065027981904717,0.01268877385878296,3106.059626823074,7.781218255349649,3113.8408450784236,2024,Sorghum,115379.2968,508475.93277155
2024-07-02,03,6,NA,NA,NA,22.71246,4.023061372709559,0.04153775727786694,91.37362050521097,0.9434246506632618,92.31704515587423,2024,Sorghum,55494.1106,374399.22909279924
2024-07-02,04,149,NA,NA,NA,564.0260900000001,1.2061235040908165,0.04912154555621288,680.2851240694423,27.70583327482763,707.99095734427,2024,Corn,103326.55136,1358164.4197581057
2024-07-02,05,76,NA,NA,NA,287.69116,6.6456284937217065,0.05980197393595605,1911.8885702878504,17.204499251924965,1929.0930695397753,2024,Sorghum,3263.02342,27133.56899625358
2024-07-02,06,132,NA,NA,NA,499.67412,17.671104261507015,0.0922793069687466,8829.793471296767,46.109581503818326,8875.903052800586,2024,Corn,67834.5472,1231822.2259677807
2024-07-02,07,72,NA,NA,NA,272.54952000000003,2.624716448893195,0.02975219251760821,715.3652082819449,8.10894578962171,723.4741540715665,2024,Sorghum + Rye,89282.68026000001,61986.36319773425
2024-07-02,08,976,NA,NA,NA,3694.56016,3.469616387316348,0.02298856838776721,12818.706475062108,84.93264890088017,12903.639123962988,2024,Soy,75840.68935,489380.45419539505
2024-07-02,09,0,NA,NA,NA,0,1.136983071171635,0.01767704897154668,0,0,0,2024,Sorghum + Rye,1597.44302,670.8527216409994
2024-07-02,10,2,NA,NA,NA,7.57082,4.797095133987243,0.0162311604913387,36.317943782293305,0.12288319447103686,36.44082697676434,2024,Corn,32951.99405,334744.13360400277
2024-07-02,11,1647,NA,NA,NA,6234.57027,10.44835204607271,0.05388795197472013,65140.98503693859,335.9682232927779,65476.95326023137,2024,Soy,442930.8241,4986770.086470109
2024-07-02,12,549,NA,NA,NA,2078.19009,1.1616589357380418,0.02081158577484406,2414.1480882107453,43.2504313144659,2457.398519525211,2024,Sorghum + Rye,391112.34661,133881.16809485757
2024-07-02,13,10,NA,NA,NA,37.8541,8.077478030382027,0.0256284585252702,305.7656611098843,0.9701422318614308,306.73580334174574,2024,Sorghum + Rye,26104.18736,41486.58126173629
2024-07-02,14,2296,NA,NA,NA,8691.30136,5.422139123632074,0.01485966711170808,47125.44513933265,129.1498449771357,47254.59498430979,2024,Soy,603924.3114,2862340.438833102
2024-07-02,15,948,NA,NA,NA,3588.5686800000003,7.287873207364823,0.0269429468014824,26153.033535760555,96.68661503870592,26249.72015079926,2024,Sorghum,249795.42049000002,1423772.6080748541
2024-07-03,01,502,5.75547066522672,0.004283398837717,Y,1900.27582,5.75547066522672,0.004283398837717,10936.98173784965,8.13963923872972,10945.12137708838,2024,Soy,251646.48598,2163639.563117333
2024-07-03,02,50,5.14650287975164,0.0141712015855419,Y,189.2705,5.14650287975164,0.0141712015855419,974.0811733020328,2.682190409696308,976.7633637117291,2024,Sorghum,115568.5673,509452.69613526174
2024-07-03,03,2,2.98017485601242,0.0388907084551042,Y,7.57082,2.98017485601242,0.0388907084551042,22.56236740339595,0.294434553386072,22.85680195678202,2024,Sorghum,55501.68142,374422.085894756
2024-07-03,04,310,0.9935422443806,0.0537224125768416,Y,1173.4771,0.9935422443806,0.0537224125768416,1165.899071663238,63.04202091567561,1228.9410925789134,2024,Corn,104500.02846,1359393.3608506846
2024-07-03,05,232,6.69388003956536,0.0595347157956052,Y,878.2151200000001,6.69388003956536,0.0595347157956052,5878.666662212498,52.28428757660332,5930.950949789101,2024,Sorghum,4141.23854,33064.51994604268
2024-07-03,06,405,17.21880796396206,0.0982175249420537,Y,1533.09105,17.21880796396206,0.0982175249420537,26398.000381218957,150.5764084418143,26548.576789660772,2024,Corn,69367.63825,1258370.8027574413
2024-07-03,07,121,2.80047944390502,0.0320431558466849,Y,458.03461,2.80047944390502,0.0320431558466849,1282.7165099020526,14.676874391405535,1297.3933842934582,2024,Sorghum + Rye,89740.71487,63283.75658202771
2024-07-03,08,1316,3.08000564051653,0.026530955020323,Y,4981.599560000001,3.08000564051653,0.026530955020323,15343.354743594666,132.16659385562085,15475.521337450287,2024,Soy,80822.28891,504855.97553284536
2024-07-03,09,1,1.16325457803759,0.0191151029594543,Y,3.78541,1.16325457803759,0.0191151029594543,4.403395512249274,0.0723585018937479,4.475754014143022,2024,Sorghum + Rye,1601.2284300000001,675.3284756551425
2024-07-03,10,10,3.98846577950394,0.0116992508985856,Y,37.8541,3.98846577950394,0.0116992508985856,150.97978246392012,0.4428646134401491,151.42264707736027,2024,Corn,32989.84815,334895.5562510801
2024-07-03,11,1959,9.63701641954878,0.0636102153246665,Y,7415.61819,9.63701641954878,0.0636102153246665,71464.43425813461,471.7090698314137,71936.14332796603,2024,Soy,450346.44229000004,5058706.229798075
2024-07-03,12,1536,1.16325457803759,0.0191151029594543,Y,5814.38976,1.16325457803759,0.0191151029594543,6763.615506814885,111.14265890879678,6874.7581657236815,2024,Sorghum + Rye,396926.73637,140755.92626058124
2024-07-03,13,8,7.87188329671388,0.0292939998517929,Y,30.28328,7.87188329671388,0.0292939998517929,238.38644600170952,0.887118399831803,239.2735644015413,2024,Sorghum + Rye,26134.47064,41725.85482613783
2024-07-03,14,2070,6.38440460760262,0.0141712015855419,Y,7835.7987,6.38440460760262,0.0141712015855419,50026.90932452662,111.04268296142716,50137.95200748805,2024,Soy,611760.1101,2912478.39084059
2024-07-03,15,728,7.56240786475113,0.0240590043333668,Y,2755.77848,7.56240786475113,0.0240590043333668,20840.320850663913,66.30128639211898,20906.62213705603,2024,Sorghum,252551.19897,1444679.23021191
2024-07-04,01,212,NA,NA,NA,802.50692,6.161924573564887,0.00569594208740627,4944.9871108038715,4.571032941062777,4949.558143744935,2024,Soy,252448.9929,2168589.121261078
2024-07-04,02,25,NA,NA,NA,94.63525,4.9568243891938275,0.01381806577311957,469.09031527745515,1.3076761089556137,470.39799138641075,2024,Sorghum,115663.20255,509923.09412664815
2024-07-04,03,2,NA,NA,NA,7.57082,3.35525337493501,0.03359367126876942,25.402019356025473,0.2543316383150249,25.6563509943405,2024,Sorghum,55509.25224,374447.7422457504
2024-07-04,04,166,NA,NA,NA,628.37806,1.3928653823970456,0.0480722395780845,875.2460468318137,30.207540645931957,905.4535874777457,2024,Corn,105128.40652,1360298.8144381624
2024-07-04,05,44,NA,NA,NA,166.55804,6.636833876991583,0.05376048539044079,1105.418042357319,8.954241076080452,1114.3722834333996,2024,Sorghum,4307.79658,34178.892229476085
2024-07-04,06,303,NA,NA,NA,1146.97923,17.478595233538694,0.08550463569485023,20047.58570244588,98.07204121070984,20145.65774365659,2024,Corn,70514.61748,1278516.460501098
2024-07-04,07,22,NA,NA,NA,83.27902,2.6792563484357412,0.02984315533608678,223.12584302650703,2.4853087300970778,225.6111517566041,2024,Sorghum + Rye,89823.99389,63509.36773378431
2024-07-04,08,965,NA,NA,NA,3652.92065,3.3295826017768086,0.02335273270852213,12162.70104191123,85.30567954489092,12248.00672145612,2024,Soy,84475.20956,517103.98225430143
2024-07-04,09,2,NA,NA,NA,7.57082,1.1247484183002898,0.02017451039672125,8.5152678202362,0.15273758680170518,8.668005407037906,2024,Sorghum + Rye,1608.79925,683.9964810621804
2024-07-04,10,9,NA,NA,NA,34.068690000000004,4.44340892602982,0.01063984346131865,151.3811212441429,0.3624855285321921,151.7436067726751,2024,Corn,33023.91684,335047.2998578528
2024-07-04,11,1277,NA,NA,NA,4833.96857,9.984731688059036,0.07102606738553514,48265.87915996042,343.33777739237894,48609.2169373528,2024,Soy,455180.41086,5107315.446735428
2024-07-04,12,911,NA,NA,NA,3448.50851,1.1518453455228344,0.01697648825096082,3972.1484762393848,58.543564203353405,4030.6920404427383,2024,Sorghum + Rye,400375.24488,144786.618301024
2024-07-04,13,15,NA,NA,NA,56.78115,6.835069291935465,0.02572105684978205,388.10309472578143,1.460471187146002,389.56356591292746,2024,Sorghum + Rye,26191.251790000002,42115.41839205076
2024-07-04,14,1051,NA,NA,NA,3978.46591,5.664196805108673,0.01487747321038652,22534.813896655767,59.18951999446102,22594.003416650226,2024,Soy,615738.57601,2935072.39425724
2024-07-04,15,1226,NA,NA,NA,4640.91266,7.372729374193319,0.02264646108367753,34216.19309144765,105.10024794743636,34321.29333939508,2024,Sorghum,257192.11163,1479000.523551305
2024-07-05,01,95,NA,NA,NA,359.61395,6.5683784819030535,0.00710848533709554,2362.0805309721604,2.5563104905900085,2364.6368414627505,2024,Soy,252808.60685,2170953.758102541
2024-07-05,02,10,NA,NA,NA,37.8541,4.767145898636015,0.01346492996069724,180.4560175615576,0.5097028052252294,180.96572036678282,2024,Sorghum,115701.05665,510104.0598470149
2024-07-05,03,0,NA,NA,NA,0,3.7303318938576,0.02829663408243463,0,0,0,2024,Sorghum,55509.25224,374447.7422457504
2024-07-05,04,81,NA,NA,NA,306.61821000000003,1.7921885204134913,0.0424220665793274,549.5176361117332,13.007378119054192,562.5250142307874,2024,Corn,105435.02473,1360861.3394523931
2024-07-05,05,0,NA,NA,NA,0,6.579787714417805,0.04798625498527637,0,0,0,2024,Sorghum,4307.79658,34178.892229476085
2024-07-05,06,193,NA,NA,NA,730.5841300000001,17.738382503115325,0.07279174644764674,12959.380748645734,53.18049474963459,13012.561243395368,2024,Corn,71245.20161,1291529.0217444934
2024-07-05,07,1,NA,NA,NA,3.78541,2.558033252966463,0.02764315482548867,9.683204656111778,0.10464067470795307,9.787845330819732,2024,Sorghum + Rye,89827.77930000001,63519.15557911513
2024-07-05,08,766,NA,NA,NA,2899.62406,3.579159563037087,0.02017451039672127,10378.217183561424,58.49849574505314,10436.715679306477,2024,Soy,87374.83362,527540.697933608
2024-07-05,09,0,NA,NA,NA,0,1.0862422585629898,0.02123391783398821,0,0,0,2024,Sorghum + Rye,1608.79925,683.9964810621804
2024-07-05,10,3,NA,NA,NA,11.35623,4.8983520725557,0.0095804360240517,55.62681275691922,0.10879763498941664,55.73561039190864,2024,Corn,33035.27307,335103.0354682447
2024-07-05,11,1023,NA,NA,NA,3872.47443,10.332446956569292,0.07844191944640379,40012.136638645905,303.7643272963184,40315.90096594222,2024,Soy,459052.88529,5147631.34770137
2024-07-05,12,323,NA,NA,NA,1222.68743,1.140436113008079,0.01483787354246735,1394.3969000930374,18.1420814683044,1412.5389815613419,2024,Sorghum + Rye,401597.93231,146199.1572825853
2024-07-05,13,12,NA,NA,NA,45.42492,5.79825528715705,0.0221481138477712,263.385282558686,1.006076299685899,264.3913588583719,2024,Sorghum + Rye,26236.67671,42379.80975090913
2024-07-05,14,776,NA,NA,NA,2937.47816,4.9439890026147255,0.01558374483523115,14522.85971846094,45.7769101045043,14568.636628565446,2024,Soy,618676.05417,2949641.030885806
2024-07-05,15,1003,NA,NA,NA,3796.76623,7.183050883635507,0.02123391783398826,27272.36502335895,80.62022216268137,27352.98524552163,2024,Sorghum,260988.87786,1506353.5087968267
2024-07-06,01,42,NA,NA,NA,158.98722,6.974832390241221,0.00852102858678481,1108.909211690407,1.3547346465534458,1110.2639463369603,2024,Soy,252967.59407000002,2172064.0220488776
2024-07-06,02,5,NA,NA,NA,18.92705,4.577467408078202,0.01311179414827491,86.63795450606654,0.24816758343410664,86.88612208950065,2024,Sorghum,115719.9837,510190.9459691044
2024-07-06,03,0,NA,NA,NA,0,4.10541041278019,0.02299959689609985,0,0,0,2024,Sorghum,55509.25224,374447.7422457504
2024-07-06,04,33,NA,NA,NA,124.91853,2.191511658429937,0.0367718935805703,273.7604148489298,4.593490891401278,278.35390574033113,2024,Corn,105559.94326,1361139.6933581333
2024-07-06,05,0,NA,NA,NA,0,6.522741551844028,0.04221202458011196,0,0,0,2024,Sorghum,4307.79658,34178.892229476085
2024-07-06,06,117,NA,NA,NA,442.89297,17.99816977269196,0.06007885720044328,7971.262865191767,26.60850349971021,7997.871368691477,2024,Corn,71688.09458,1299526.8931131847
2024-07-06,07,2,NA,NA,NA,7.57082,2.4368101574971845,0.02544315431489055,18.44865107658283,0.19262554155025968,18.64127661813309,2024,Sorghum + Rye,89835.35012,63537.796855733264
2024-07-06,08,647,NA,NA,NA,2449.1602700000003,3.8287365242973657,0.0169962880849204,9377.189379606998,41.626633515061435,9418.81601312206,2024,Soy,89823.99389,536959.51394673
2024-07-06,09,1,NA,NA,NA,3.78541,1.0477360988256896,0.02229332527125517,3.966110705855754,0.08438937641506204,4.0505000822708155,2024,Sorghum + Rye,1612.58466,688.0469811444511
2024-07-06,10,2,NA,NA,NA,7.57082,5.35329521908158,0.00852102858678475,40.5288345105272,0.06451117364540172,40.5933456841726,2024,Corn,33042.843890000004,335143.62881392887
2024-07-06,11,883,NA,NA,NA,3342.51703,10.680162225079547,0.08585777150727242,35698.62412049108,286.9810634209068,35985.60518391198,2024,Soy,462395.40232,5183616.952885282
2024-07-06,12,187,NA,NA,NA,707.87167,1.129026880493323,0.01269925883397388,799.206143369699,8.989445558567343,808.1955889282664,2024,Sorghum + Rye,402305.80398,147007.35287151358
2024-07-06,13,11,NA,NA,NA,41.63951,4.761441282378636,0.01857517084576035,198.26408189201803,0.7734610121837465,199.03754290420179,2024,Sorghum + Rye,26278.31622,42578.84729381333
2024-07-06,14,877,NA,NA,NA,3319.80457,4.223781200120778,0.01629001646007578,14022.128130841043,54.0796710895348,14076.207801930579,2024,Soy,621995.85874,2963717.238687736
2024-07-06,15,803,NA,NA,NA,3039.6842300000003,6.993372393077696,0.01982137458429898,21257.643777755635,60.25071974081642,21317.89449749645,2024,Sorghum,264028.56209,1527671.4032943232
2024-07-07,01,141,NA,NA,NA,533.7428100000001,7.381286298579388,0.00993357183647408,3939.708490418262,5.301972545336537,3945.0104629635985,2024,Soy,253501.33688000002,2176009.0325118415
2024-07-07,02,85,NA,NA,NA,321.75985000000003,4.387788917520389,0.01275865833585258,1411.8143039330228,4.105223992345176,1415.919527925368,2024,Sorghum,116041.74355,511606.8654970298
2024-07-07,03,8,NA,NA,NA,30.28328,4.48048893170278,0.01770255970976507,135.68390085565616,0.5360915724075344,136.2199924280637,2024,Sorghum,55539.53552,374583.9622381785
2024-07-07,04,95,NA,NA,NA,359.61395,2.5908347964463827,0.0311217205818132,931.7003349475297,11.191804869222144,942.8921398167518,2024,Corn,105919.55721,1362082.5854979502
2024-07-07,05,0,NA,NA,NA,0,6.465695389270252,0.03643779417494754,0,0,0,2024,Sorghum,4307.79658,34178.892229476085
2024-07-07,06,66,NA,NA,NA,249.83706,18.257957042268593,0.0473659679532398,4561.514309046681,11.83377417749165,4573.348083224172,2024,Corn,71937.93164,1304100.2411964089
2024-07-07,07,37,NA,NA,NA,140.06017,2.3155870620279058,0.02324315380429244,324.32151755742905,3.255440073165346,327.5769576305944,2024,Sorghum + Rye,89975.41029,63865.37381336386
2024-07-07,08,636,NA,NA,NA,2407.52076,4.078313485557644,0.01381806577311954,9818.624382267988,33.26728021183074,9851.891662479818,2024,Soy,92231.51465,546811.4056092098
2024-07-07,09,15,NA,NA,NA,56.78115,1.0092299390883894,0.02335273270852212,57.3052365558687,1.3259950188325007,58.631231574701204,2024,Sorghum + Rye,1669.36581,746.6782127191524
2024-07-07,10,9,NA,NA,NA,34.068690000000004,5.80823836560746,0.0074616211495178,197.87907232398723,0.2542076578403656,198.1332799818276,2024,Corn,33076.912580000004,335341.7620939107
2024-07-07,11,911,NA,NA,NA,3448.50851,11.027877493589804,0.09327362356814106,38029.72938388191,321.654884633271,38351.38426851518,2024,Soy,465843.91083,5221968.337153797
2024-07-07,12,197,NA,NA,NA,745.72577,1.117617647978567,0.01056064412548041,833.4362811044059,7.875344472169855,841.3116255765758,2024,Sorghum + Rye,403051.52975,147848.66449709015
2024-07-07,13,9,NA,NA,NA,34.068690000000004,3.724627277600221,0.0150022278437495,126.89317208610588,0.5111062497180703,127.40427833582395,2024,Sorghum + Rye,26312.38491,42706.25157214915
2024-07-07,14,941,NA,NA,NA,3562.07081,3.5035733976268313,0.01699628808492041,12479.97653037906,60.54198166564579,12540.518512044704,2024,Soy,625557.92955,2976257.757199781
2024-07-07,15,681,NA,NA,NA,2577.86421,6.803693902519884,0.01840883133460971,17538.99900710124,47.45546744541691,17586.454474546656,2024,Sorghum,266606.4263,1545257.85776887
2024-07-08,01,1996,NA,NA,NA,7555.67836,7.787740206917555,0.01134611508616335,58841.660154708894,85.72759622659396,58927.387750935486,2024,Soy,261057.01524,2234936.420262777
2024-07-08,02,284,NA,NA,NA,1075.05644,4.198110426962576,0.01240552252343025,4513.205650337268,13.33663688037874,4526.542287217647,2024,Sorghum,117116.79999,516133.4077842474
2024-07-08,03,32,NA,NA,NA,121.13312,4.85556745062537,0.01240552252343029,588.170034664697,1.5027196484933842,589.6727543131905,2024,Sorghum,55660.668639999996,375173.6349924916
2024-07-08,04,910,NA,NA,NA,3444.7231,2.9901579344628284,0.0254715475830561,10300.266109492391,87.74242835210252,10388.008537844495,2024,Corn,109364.28031,1372470.5940357947
2024-07-08,05,113,NA,NA,NA,427.75133,6.4086492266964745,0.03066356376978312,2741.3082302228886,13.116380185064545,2754.424610407953,2024,Sorghum,4735.54791,36933.316839884035
2024-07-08,06,224,NA,NA,NA,847.9318400000001,18.517744311845227,0.03465307870603632,15701.78500699246,29.3834487888742,15731.168455781335,2024,Corn,72785.86348,1319831.4096521903
2024-07-08,07,1502,NA,NA,NA,5685.685820000001,2.194363966558627,0.02104315329369432,12476.46408858134,119.64475829004412,12596.108846871384,2024,Sorghum + Rye,95661.09611,76461.48266023524
2024-07-08,08,2125,NA,NA,NA,8043.99625,4.327890446817923,0.01063984346131867,34813.534524614195,85.5868609034344,34899.12138551763,2024,Soy,100275.51090000001,581710.5269947274
2024-07-08,09,82,NA,NA,NA,310.40362,0.9707237793510892,0.02441214014578908,301.31617513065936,7.577616673200258,308.89379180385964,2024,Sorghum + Rye,1979.76943,1055.572004523012
2024-07-08,10,7,NA,NA,NA,26.49787,6.26318151213334,0.00640221371225085,165.96096949491266,0.16964502665944042,166.1306145215721,2024,Corn,33103.41045,335507.8927084323
2024-07-08,11,4838,NA,NA,NA,18313.813579999998,11.37559276210006,0.1006894756290097,208330.48520709775,1844.0082861376368,210174.49349323538,2024,Soy,484157.72441,5432142.830647033
2024-07-08,12,2399,NA,NA,NA,9081.19859,1.1062084154638114,0.00842202941698694,10045.698302756098,76.48212166648032,10122.180424422579,2024,Sorghum + Rye,412132.72834000003,157970.84492151273
